x	-0.002696952	-0.0010872496	-0.003488041	-0.004029719	-1.6376449e-05	-0.005069862	-0.0047667893	0.00012220736	-0.005756505	-0.004772259	0.000118251985	-0.0057519423	-0.0047734845	0.000120999546	-0.0057537025	-0.0047708955	0.00012230885	-0.005748766	-0.0047659157	0.00012557243	-0.0057441615	-0.0047636926	0.00012298813	-0.005740291	-0.004761652	0.00012323662	-0.0057385447	-0.004760205	0.00012146697	-0.0057391385	-0.004756282	0.00012161537	-0.0057315826	-0.004748227	0.00012678042	-0.0057204673	-0.0047469474	0.00012518727	-0.005727254	-0.004734003	0.000121572775	-0.0057128235	-0.0047134953	0.00013552862	-0.005681455	-0.0047022654	0.00013833263	-0.0056692325	-0.0047012977	0.0001252222	-0.005678626	-0.0047097187	0.00011714739	-0.005679652	-0.004698826	0.00012594042	-0.005666165	-0.004699814	0.00013917728	-0.0056566033	-0.004699791	0.00012661857	-0.0056696385	-0.0046909666	0.0001238888	-0.0056611826	-0.0046953727	0.00013088938	-0.0056546	-0.00471937	0.00011055315	-0.005685022	-0.00473265	0.000102875296	-0.005698345	-0.0047290763	0.00012878494	-0.005683337	-0.0047215065	0.00013110763	-0.0056893034	-0.0047081243	0.00012694538	-0.005676774	-0.004701482	0.00013706213	-0.0056731715	-0.0047012577	0.00012244566	-0.0056700204	-0.0046993606	0.00012271621	-0.0056699477	-0.0046970835	0.0001267232	-0.005667544	-0.004694133	0.00012432729	-0.005651876	-0.0046938155	0.00012643935	-0.0056588254	-0.0046951603	0.00012517179	-0.005652212	-0.0047026454	0.0001259204	-0.0056773983	-0.0046878057	0.000120729026	-0.005655691	-0.004667585	0.00014442307	-0.0056218267	-0.004649068	0.00014279349	-0.005605913	-0.004643405	0.00012817347	-0.0056090774	-0.0046500238	0.00012236161	-0.005602936	-0.0046496084	0.00012590978	-0.005615615	-0.004644461	0.00013204085	-0.005600537	-0.004629829	0.0001388661	-0.005590141	-0.004615859	0.0001447268	-0.005563297	-0.0046250345	0.00013703757	-0.0055777617	-0.004640674	0.00011124832	-0.0055930866	-0.004662702	0.000113092006	-0.0056179683	-0.0046714973	0.00011338463	-0.0056164116	-0.004680394	0.000121197234	-0.0056259898	-0.0046851365	0.000121799756	-0.0056429273	-0.0046908185	0.00012023649	-0.005643376	-0.004702	0.000119805474	-0.0056603253	-0.0046995096	0.00012163832	-0.0056648743	-0.0046820156	0.00013855667	-0.005640352	-0.004677739	0.00013376542	-0.0056360867	-0.004678689	0.0001240382	-0.005646494	-0.0046712086	0.00012477327	-0.0056355796	-0.004671133	0.00013198826	-0.005621426	-0.0046836603	0.00012516114	-0.005646273	-0.004698771	0.000117202384	-0.005666945	-0.0047009904	0.00011993711	-0.0056614233	-0.004692264	0.00013867341	-0.005660067	-0.0046680802	0.0001364774	-0.0056304485	-0.0046620574	0.00014367508	-0.0056202416	-0.0046535293	0.00012739166	-0.005626335	-0.004646334	0.000133	-0.005606327	-0.0046272464	0.0001378175	-0.0055769486	-0.0046205893	0.00014096856	-0.0055755223	-0.004626137	0.00012383147	-0.005588499	-0.004624944	0.00013044369	-0.0055803163	-0.0046154493	0.00013976239	-0.0055658235	-0.00460001	0.0001395412	-0.0055532088	-0.004576346	0.0001361352	-0.005525985	-0.0045701545	0.00015402396	-0.0055083316	-0.0045952126	0.0001182677	-0.0055467337	-0.0046055485	0.00010192837	-0.0055461205	-0.0046003647	0.00013613817	-0.005545127	-0.004585983	0.00013373225	-0.005502001	-0.004602612	0.00012915605	-0.0055436427	-0.0046086824	0.00011537894	-0.0055583543	-0.0046181493	0.00013510088	-0.005565721	-0.0046154903	0.00013403242	-0.0055581215	-0.0046225516	0.0001310191	-0.005575422	-0.0046167998	0.0001298509	-0.005579063	-0.0045962725	0.00014035217	-0.005536708	-0.004588412	0.00014724515	-0.005531187	-0.004576075	0.00012872272	-0.005533736	-0.004562378	0.00013608279	-0.0055055427	-0.004558512	0.00015171373	-0.0054935603	-0.0045692874	0.00012986251	-0.005511314	-0.004572208	0.00012817557	-0.005528473	-0.0045434553	0.00014566406	-0.0054949196	-0.004518304	0.00015433697	-0.00544208	-0.004509235	0.00015350422	-0.0054397127	-0.00450735	0.00013607167	-0.005448816	-0.00448029	0.00014632745	-0.005409219	-0.0044610016	0.00015965715	-0.005387646	-0.004455815	0.00014757161	-0.0053785406	-0.0044360915	0.0001428638	-0.0053693405	-0.004426944	0.00015086561	-0.0053571695	-0.004410349	0.00015215983	-0.0053181313	-0.0044134557	0.0001602862	-0.0053320625	-0.0044097872	0.00013313783	-0.005330203	-0.004440927	0.0001424618	-0.0053299563	-0.0044895625	0.00012547054	-0.0054086987	-0.0045184437	9.679152e-05	-0.0054402906	-0.0045120018	0.0001343392	-0.005421927	-0.0044872044	0.00015479789	-0.0054174466	-0.004452249	0.00015005664	-0.005357894	-0.004443639	0.00016399584	-0.005368121	-0.004444387	0.00012877214	-0.0053497585	-0.0044835694	0.00012868416	-0.005420334	-0.004500285	0.00011412743	-0.0054296637	-0.0044585112	0.0001819416	-0.0053683463	-0.0044275643	0.00019411548	-0.005340214	-0.0044424906	0.00014312626	-0.005383185	-0.0044517126	0.00011747909	-0.0053961393	-0.0044570416	0.00014028538	-0.0053901537	-0.0044304775	0.0001505253	-0.005356531	-0.004432719	0.00017271351	-0.005355612	-0.004386424	0.00014695755	-0.0053204764	-0.0043372763	0.00019234465	-0.0052490104	-0.004286292	0.00019124261	-0.0051882262	-0.0042241914	0.00017169921	-0.00513986	-0.004203679	0.00019731629	-0.005089986	-0.0041844016	0.0001874204	-0.0051043755	-0.004160108	0.00013503717	-0.005055076	-0.004218193	0.00016580289	-0.00504486	-0.004277969	0.00010565742	-0.0051480043	-0.004300053	0.0001327215	-0.005129819	-0.004328643	0.00016657938	-0.005201005	-0.0043727057	0.00011206573	-0.00524103	-0.0044339225	0.00011538626	-0.005318672	-0.0045282077	7.761119e-05	-0.005385223	-0.0046469616	6.355819e-05	-0.0055510495	-0.0046801204	6.109065e-05	-0.005593885	-0.004713338	0.00012361599	-0.005637452	-0.0047299406	0.0001205903	-0.005677128	-0.0047093276	0.000110367626	-0.005676725	-0.004702625	0.00014150597	-0.005650646	-0.0046966886	0.0001301509	-0.0056560435	-0.004705513	0.0001252798	-0.005683288	-0.00471925	0.0001110192	-0.0056777867	-0.004745735	0.00011826614	-0.0057052	-0.0047642644	0.00010257324	-0.0057413382	-0.0047647776	0.0001117181	-0.0057248697	-0.004744284	0.00013826959	-0.0057145124	-0.0047300877	0.00013966256	-0.005708681	-0.004724779	0.00013122364	-0.0057053356	-0.0047270227	0.00012436259	-0.005706831	-0.0047043953	0.00012986964	-0.00567525	-0.004697092	0.00014047508	-0.005654532	-0.0047048265	0.00012655574	-0.0056740944	-0.0047012707	0.0001182256	-0.005688134	-0.0046868343	0.00013040894	-0.0056498954	-0.004672596	0.00014561013	-0.0056306054	-0.0046714097	0.00013424244	-0.0056373137	-0.0046644704	0.00011934559	-0.005631491	-0.0046621533	0.00013714819	-0.0056145233	-0.0046686074	0.00012946539	-0.0056360033	-0.004685996	0.000116739124	-0.005636704	-0.004695421	0.00011916427	-0.0056712027	-0.0046825847	0.00012725496	-0.005638001	-0.00467299	0.00014624358	-0.0056399894	-0.00464283	0.00013882696	-0.005612631	-0.004613024	0.00014506903	-0.0055669923	-0.004620583	0.00014478789	-0.0055609937	-0.0046549104	0.00011232129	-0.0056351637	-0.004653372	0.000115009905	-0.005611958	-0.0046341866	0.00015655864	-0.005580962	-0.004601824	0.00015336697	-0.0055579026	-0.0045930473	0.00013902699	-0.005543827	-0.0046053315	0.00013135662	-0.0055457028	-0.0046235872	0.00011349869	-0.005574676	-0.004647011	0.00011615827	-0.00558132	-0.004663448	0.0001250387	-0.005610312	-0.004670484	0.00011521724	-0.00562113	-0.0046816207	0.00013433711	-0.0056330143	-0.0046783127	0.00012393217	-0.005643493	-0.0046612527	0.00013950374	-0.0056109973	-0.0046574185	0.00014027642	-0.005615949	-0.0046640337	0.00012403086	-0.0056255334	-0.0046611037	0.00012044429	-0.005619813	-0.0046674963	0.000133447	-0.005620437	-0.0046723923	0.00011743191	-0.005630101	-0.0046767658	0.00012754605	-0.0056351805	-0.004670728	0.0001295647	-0.005632595	-0.0046669915	0.00013238375	-0.00562166	-0.004649925	0.00013531029	-0.005618866	-0.004625506	0.00014489912	-0.0055839	-0.0046186903	0.00013984076	-0.005572849	-0.0046224864	0.00013385026	-0.005591468	-0.004620827	0.0001304775	-0.005579268	-0.004614413	0.0001373998	-0.0055570942	-0.004627943	0.00013157979	-0.0055736927	-0.004635034	0.000119170734	-0.00558806	-0.00463452	0.00013118135	-0.0055796835	-0.0046403306	0.0001282446	-0.005584772	-0.0046494342	0.00011731906	-0.0055985847	-0.0046614055	0.00012492528	-0.0056134206	-0.0046711853	0.00012212587	-0.0056190505	-0.0046766475	0.00012113187	-0.005633976	-0.0046711853	0.00012458401	-0.0056320047	-0.004666839	0.0001322157	-0.0056168353	-0.0046715233	0.00012950815	-0.00562232	-0.004700874	0.00011240741	-0.00565971	-0.004725515	9.962831e-05	-0.005691673	-0.004729513	0.00011639634	-0.0056742555	-0.00473857	0.00012773482	-0.005687592	-0.0047510685	0.00011111552	-0.0057218433	-0.004749486	0.000112917194	-0.0057164356	-0.0047381883	0.000134725	-0.005708247	-0.004735321	0.00013016682	-0.0057095373	-0.004738259	0.00011802099	-0.0057142205	-0.00473703	0.000121534125	-0.0057064877	-0.004739294	0.00012448893	-0.005710213	-0.0047293007	0.00012360176	-0.005695534	-0.0047231363	0.00012848285	-0.005694976	-0.00472219	0.00012475459	-0.0056848447	-0.0047286563	0.00012262544	-0.005704529	-0.0047296304	0.00011604191	-0.005701191	-0.0047252495	0.00012706296	-0.005685766	-0.0047268523	0.00012361581	-0.005694342	-0.004726583	0.00011551513	-0.0056888713	-0.0047343727	0.00012212995	-0.0056986054	-0.0047476944	0.00011185629	-0.005718173	-0.0047598043	0.000111470705	-0.005730763	-0.004760747	0.000120565695	-0.005733342	-0.004756001	0.000125271	-0.005722745	-0.0047601117	0.00012611912	-0.0057354216	-0.0047508497	0.00012162477	-0.0057316003	-0.0047496306	0.0001267216	-0.0057179416	-0.0047546187	0.00012149405	-0.0057327105	-0.0047549494	0.000116903444	-0.005727406	-0.0047578253	0.00012420313	-0.0057351524	-0.004752038	0.00012130281	-0.005726808	-0.004753474	0.00012389212	-0.0057239137	-0.0047527784	0.0001207385	-0.0057270546	-0.004753489	0.00012066727	-0.005728311	-0.0047486033	0.00012215084	-0.0057214512	-0.004740972	0.00012431812	-0.0057135397	-0.0047399905	0.0001230533	-0.005708125	-0.0047417777	0.00012235541	-0.0057142535	-0.0047462396	0.00011747232	-0.0057189544	-0.004752905	0.00011839771	-0.0057221614	-0.004753845	0.000121056226	-0.0057278266	-0.004760392	0.000120835124	-0.0057295547	-0.004766478	0.000119058364	-0.0057422146	-0.004766289	0.000118705844	-0.005746757	-0.0047643203	0.0001245774	-0.0057381685	-0.0047617964	0.00012748138	-0.0057378183	-0.004765344	0.0001195711	-0.0057425383	-0.004765236	0.000119084296	-0.0057437886	-0.004763388	0.0001247825	-0.005740493	-0.0047645476	0.0001223413	-0.0057382807	-0.0047636107	0.00011864426	-0.005741221	-0.0047638845	0.00011984929	-0.005739058	-0.0047621178	0.00012137053	-0.0057387915	-0.0047574146	0.00012148175	-0.00573067	-0.004754713	0.00012593393	-0.0057302276	-0.0047492497	0.00012411759	-0.005726944	-0.0047421074	0.00012585131	-0.005718802	-0.0047302274	0.00012847444	-0.005703542	-0.004732825	0.00012423212	-0.005704872	-0.004731019	0.00011960623	-0.0057034106	-0.004724401	0.00012531198	-0.0056927497	-0.0047238106	0.00012639325	-0.005688196	-0.0047300495	0.00012023298	-0.0057048886	-0.0047360146	0.000115751034	-0.0057047117	-0.0047396747	0.000120875186	-0.0057053077	-0.0047409646	0.00012173832	-0.0057113767	-0.0047324626	0.00012671587	-0.005699762	-0.0047297915	0.00013064302	-0.005696396	-0.0047315257	0.000122236	-0.0057018665	-0.004733647	0.000119264056	-0.005705003	-0.0047401795	0.000120675766	-0.0057102838	-0.0047437483	0.00011803753	-0.005715629	-0.0047384873	0.00012379768	-0.005709207	-0.0047352705	0.00012771157	-0.0057069324	-0.0047318917	0.00012517997	-0.005708884	-0.004713579	0.000129069	-0.005689257	-0.0046988865	0.00013833004	-0.005666195	-0.0046872646	0.00013559026	-0.0056603826	-0.0046706265	0.00012921338	-0.005640953	-0.0046833027	0.0001266491	-0.0056332718	-0.004700264	0.0001184261	-0.005672532	-0.0046962667	0.00011160793	-0.005653196	-0.0046937	0.00013618864	-0.00564572	-0.004697767	0.00012056107	-0.005660981	-0.0047132466	0.00011293809	-0.0056748237	-0.004725714	0.00012045923	-0.0056899376	-0.0047406917	0.00011636428	-0.005702767	-0.004745394	0.00011815875	-0.0057169767	-0.0047401143	0.00012302789	-0.005707824	-0.004742601	0.00012658985	-0.0057022576	-0.004740714	0.00012336156	-0.0057158577	-0.004746464	0.00011669109	-0.005721127	-0.004737733	0.00012601158	-0.005709625	-0.0047352416	0.00012769006	-0.0057058386	-0.004737351	0.00011607486	-0.005706369	-0.0047362708	0.0001223638	-0.005706823	-0.0047372524	0.00012272742	-0.00570444	-0.0047416342	0.00011927458	-0.005707227	-0.004750222	0.000116410905	-0.005723693	-0.0047605718	0.000117778756	-0.00573341	-0.0047584	0.000119620534	-0.0057339906	-0.004759594	0.00012764637	-0.0057277787	-0.0047679944	0.000117405834	-0.0057455823	-0.0047755716	0.00011041195	-0.005746381	-0.0047864616	0.000116220086	-0.005765875	-0.0047860723	0.00011432455	-0.0057608867	-0.004784328	0.00012381515	-0.0057614194	-0.0047882805	0.00011932599	-0.005767189	-0.0047944505	0.00011639081	-0.0057747317	-0.0047977334	0.000116208386	-0.005782921	-0.0048007937	0.00011608008	-0.0057799686	-0.004800748	0.00012102565	-0.0057809735	-0.0048014103	0.000119257085	-0.005788142	-0.0048050582	0.00011680158	-0.005788976	-0.0048028417	0.00012432848	-0.00578988	-0.0047892136	0.00012557837	-0.0057754405	-0.0047753155	0.0001315373	-0.005755466	-0.0047675287	0.00012853081	-0.0057554147	-0.004757139	0.00012507566	-0.005739826	-0.0047575096	0.00012628402	-0.0057340655	-0.0047736997	0.00011487697	-0.0057537714	-0.004773156	0.00011188482	-0.005758885	-0.004769583	0.00012512621	-0.005739564	-0.004767229	0.00012603358	-0.005745878	-0.0047539826	0.00012847691	-0.0057384777	-0.004743647	0.00012761977	-0.0057185222	-0.004737652	0.00012841556	-0.00570596	-0.004749082	0.00011950025	-0.005729746	-0.004760367	0.000111442474	-0.0057319663	-0.004763215	0.00011936464	-0.005740441	-0.0047632484	0.00012397516	-0.0057344553	-0.0047669215	0.00012165255	-0.005744604	-0.00475974	0.00011758261	-0.005737232	-0.004727564	0.00013697022	-0.005705116	-0.0047038104	0.00014155614	-0.005673196	-0.004689742	0.00012885654	-0.0056654275	-0.004696115	0.00012418514	-0.0056682867	-0.004706242	0.000112688875	-0.005666198	-0.004705013	0.00012400982	-0.0056726476	-0.00468802	0.00013247278	-0.0056451447	-0.0046845395	0.00014367863	-0.0056429594	-0.0046924353	0.00012171886	-0.0056657214	-0.0046981853	0.00011325298	-0.0056605428	-0.0047028754	0.00012365621	-0.0056609167	-0.00473353	0.00011750105	-0.0056929663	-0.0047512054	0.00010331232	-0.005714528	-0.004754438	0.00011886414	-0.005719877	-0.0047529694	0.00012526588	-0.0057184747	-0.0047479384	0.00012542238	-0.005725087	-0.004743101	0.00012397577	-0.005719147	-0.004742373	0.00012544982	-0.0057122256	-0.00474073	0.00012447857	-0.005713362	-0.0047364477	0.000123139	-0.005714021	-0.004729626	0.0001260858	-0.0056987726	-0.0047312602	0.00012911877	-0.005702438	-0.004731464	0.00012001313	-0.005707517	-0.0047208862	0.0001309528	-0.005689069	-0.0043055834	0.00025712216	-0.0054425253	-0.0031181339	-0.0004511995	-0.0034115496
